email_id,customer_id,subject,email_body,timestamp,category,order_id
EMAIL00708,CUST0227,Accidental order,"Oops, I ordered the wrong item. Is it still possible to stop order ORD00722? Please reply when you can. Sorry if I missed this information somewhere. Kind regards, Jordan Fern.",2026-06-17 08:23,Cancellation,ORD00722
EMAIL02244,CUST0209,Change my address,"Hi, how do I update the delivery address saved in my account for future orders? Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Morgan Ivy.",2026-04-13 17:22,Other,ORD00159
EMAIL00451,CUST0023,Return request,"The Coast Trail Runner arrived damaged. I would like to return it and receive a refund for ORD00669. Please reply this week. I checked the help page but could not find a clear answer. Kind regards, Riley Dale.",2026-04-13 20:40,Return/Refund,ORD00669
EMAIL00324,CUST0085,Return request,"The Lumen Wireless Earbuds arrived damaged. I would like to return it and receive a refund for ORD00775. Please reply as soon as possible. I checked the help page but could not find a clear answer. Kind regards, Rowan Hollow.",2026-05-05 18:42,Return/Refund,ORD00775
EMAIL00057,CUST0121,Has my package shipped?,"Hi, I ordered a Willow Glass Storage Set. Is order ORD00340 on its way yet? Please reply this week. I hope this can be resolved soon. Kind regards, Riley Grove.",2026-06-16 16:59,Order Status,ORD00340
EMAIL01641,CUST0098,Complaint about delivery,"My package for ORD00496 arrived much later than promised and nobody sent an update. This is not acceptable. Please reply when you can. I hope this can be resolved soon. Kind regards, Rowan Juniper.",2026-07-01 10:14,Complaint,ORD00496
EMAIL01443,CUST0287,Question about Pioneer Rain Jacket,"Hey, could you tell me more about the Pioneer Rain Jacket? I need the size, material, and care details before ordering. Please reply this week. I checked the help page but could not find a clear answer. Kind regards, Jordan Ivy.",2026-08-20 15:58,Product Information,ORD00741
EMAIL00516,CUST0100,Return request,"The Meadow Foam Roller arrived damaged. I would like to return it and receive a refund for ORD00337. Please reply as soon as possible. Please let me know what you need from me. Kind regards, Taylor Cove.",2026-06-14 12:13,Return/Refund,ORD00337
EMAIL00510,CUST0248,Return request,"The Harbor Training Shoe arrived damaged. I would like to return it and receive a refund for ORD00885. Please reply this week. Sorry if I missed this information somewhere. Kind regards, Rowan Juniper.",2026-04-26 19:15,Return/Refund,ORD00885
EMAIL00201,CUST0258,Tracking update needed,"Could you check the delivery status of ORD00209? The tracking has not changed and I am starting to worry. Please reply today. A quick reply would be appreciated. Kind regards, Avery Fern.",2026-02-22 14:11,Order Status,ORD00209
EMAIL01590,CUST0141,Complaint about delivery,"My package for ORD01162 arrived much later than promised and nobody sent an update. This is not acceptable. Please reply this week. Sorry if I missed this information somewhere. Kind regards, Riley Grove.",2026-08-10 10:49,Complaint,ORD01162
EMAIL00883,CUST0079,Please cancel my order,"Dear support team, please cancel order ORD00939 before it ships. I made this purchase by mistake. Please reply before the weekend. I hope this can be resolved soon. Kind regards, Riley Dale.",2026-05-28 11:31,Cancellation,ORD00939
EMAIL01011,CUST0170,Payment problem,"My card payment for ORD00319 is still pending in my bank app. Did the order go through? Please reply today. I checked the help page but could not find a clear answer. Kind regards, Jordan Ivy.",2026-01-07 17:41,Payment Issue,ORD00319
EMAIL01074,CUST0269,Checkout error,"Hi, my payment keeps failing when I try to buy the Pioneer Insulated Bottle. The card works everywhere else. Please reply as soon as possible. A quick reply would be appreciated. Kind regards, Jordan Lark.",2026-01-24 10:26,Payment Issue,ORD00020
EMAIL00387,CUST0158,Refund status,"I returned order ORD00592 and have not received my refund. Can someone check the status for me? Please reply before the weekend. Please let me know what you need from me. Kind regards, Jamie Ivy.",2026-04-26 12:27,Return/Refund,ORD00592
EMAIL02390,CUST0265,Change my address,"Hi, how do I update the delivery address saved in my account for future orders? Please reply this week. A quick reply would be appreciated. Kind regards, Casey Ivy.",2026-05-11 15:14,Other,ORD00357
EMAIL01530,CUST0269,Poor experience,"I have tried to get help with ORD01095 twice. Still no answer. Really disappointed with the service. Please reply as soon as possible. I hope this can be resolved soon. Kind regards, Jordan Lark.",2026-04-09 08:18,Complaint,ORD01095
EMAIL02253,CUST0270,Discount code question,"Do you have a student discount or a promo code I can use for the Solace Glass Storage Set? Please reply when you can. Please let me know what you need from me. Kind regards, Jordan Juniper.",2026-05-26 13:51,Other,ORD00846
EMAIL01838,CUST0291,Exchange request,"I would like to exchange the Atlas Insulated Bottle from order ORD00141 for a different size or color. Please tell me the next steps. Please reply before the weekend. A quick reply would be appreciated. Kind regards, Riley Lark.",2026-06-12 08:32,Exchange,ORD00141
EMAIL00367,CUST0119,I need to return an item,"Hello, I received the Atlas Denim Jacket from order ORD00506, but it does not fit my needs. Please send the return instructions. Please reply this week. I checked the help page but could not find a clear answer. Kind regards, Riley Juniper.",2026-03-08 13:46,Return/Refund,ORD00506
EMAIL00699,CUST0017,Accidental order,"Oops, I ordered the wrong item. Is it still possible to stop order ORD00523? Please reply before the weekend. I hope this can be resolved soon. Kind regards, Casey Lark.",2026-01-23 08:10,Cancellation,ORD00523
EMAIL02162,CUST0295,Change my address,"Hi, how do I update the delivery address saved in my account for future orders? Please reply today. I checked the help page but could not find a clear answer. Kind regards, Morgan Hollow.",2026-07-25 18:55,Other,ORD00392
EMAIL02129,CUST0051,Discount code question,"Do you have a student discount or a promo code I can use for the Echo Fleece Hoodie? Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Morgan Ember.",2026-04-17 12:43,Other,
EMAIL01551,CUST0082,Complaint about delivery,"My package for ORD01034 arrived much later than promised and nobody sent an update. This is not acceptable. Please reply today. A quick reply would be appreciated. Kind regards, Rowan Dale.",2026-01-08 16:40,Complaint,ORD01034
EMAIL01042,CUST0071,Payment problem,"My card payment for ORD00693 is still pending in my bank app. Did the order go through? Please reply when you can. Please let me know what you need from me. Kind regards, Jordan Ivy.",2026-04-07 11:02,Payment Issue,ORD00693
EMAIL01761,CUST0014,Very disappointed,"Dear support team, I am unhappy with order ORD01029. The Pioneer Rain Jacket was not as described and this has been frustrating. Please reply today. Please let me know what you need from me. Kind regards, Casey Ember.",2026-01-20 12:20,Complaint,ORD01029
EMAIL02140,CUST0249,Change my address,"Hi, how do I update the delivery address saved in my account for future orders? Please reply this week. Please let me know what you need from me. Kind regards, Quinn Fern.",2026-01-11 19:37,Other,ORD00507
EMAIL01894,CUST0126,Can you replace this?,"Hi, the Terra Studio Microphone from ORD00015 is the wrong size. How can I swap it for the correct one? Please reply this week. Please let me know what you need from me. Kind regards, Jamie Ivy.",2026-01-20 18:13,Exchange,ORD00015
EMAIL00532,CUST0166,Return request,"The Cedar Night Cream arrived damaged. I would like to return it and receive a refund for ORD00478. Please reply before the weekend. Please let me know what you need from me. Kind regards, Skyler Juniper.",2026-04-25 14:21,Return/Refund,ORD00478
EMAIL00263,CUST0300,Tracking update needed,"Could you check the delivery status of ORD00984? The tracking has not changed and I am starting to worry. Please reply today. A quick reply would be appreciated. Kind regards, Jamie Hollow.",2026-04-15 16:17,Order Status,ORD00984
EMAIL00079,CUST0189,Has my package shipped?,"Hi, I ordered a Brook Crossbody Bag. Is order ORD00471 on its way yet? Please reply today. Sorry if I missed this information somewhere. Kind regards, Quinn Ivy.",2026-06-16 15:26,Order Status,ORD00471
EMAIL00505,CUST0097,I need to return an item,"Hey, I received the Willow Coffee Grinder from order ORD00223, but it does not fit my needs. Please send the return instructions. Please reply as soon as possible. I checked the help page but could not find a clear answer. Kind regards, Morgan Fern.",2026-08-04 11:38,Return/Refund,ORD00223
EMAIL01762,CUST0294,Complaint about delivery,"My package for ORD00268 arrived much later than promised and nobody sent an update. This is not acceptable. Please reply as soon as possible. A quick reply would be appreciated. Kind regards, Rowan Grove.",2026-02-22 19:33,Complaint,ORD00268
EMAIL00441,CUST0118,I need to return an item,"Hello, I received the Summit Studio Microphone from order ORD00991, but it does not fit my needs. Please send the return instructions. Please reply this week. A quick reply would be appreciated. Kind regards, Jordan Ivy.",2026-02-22 15:09,Return/Refund,ORD00991
EMAIL00933,CUST0097,I was charged twice,"I can see two charges for order ORD00223, but I only placed one order. Please look into this. Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Morgan Fern.",2026-03-13 12:15,Payment Issue,ORD00223
EMAIL01459,CUST0015,Question about Harbor Electric Kettle,"Hey, could you tell me more about the Harbor Electric Kettle? I need the size, material, and care details before ordering. Please reply as soon as possible. A quick reply would be appreciated. Kind regards, Riley Ivy.",2026-08-09 14:47,Product Information,
EMAIL00270,CUST0255,Has my package shipped?,"Hi, I ordered a Summit Rain Jacket. Is order ORD00805 on its way yet? Please reply when you can. Please let me know what you need from me. Kind regards, Avery Lark.",2026-04-29 19:30,Order Status,ORD00805
EMAIL01148,CUST0071,I was charged twice,"I can see two charges for order ORD00928, but I only placed one order. Please look into this. Please reply before the weekend. I checked the help page but could not find a clear answer. Kind regards, Jordan Ivy.",2026-04-04 16:15,Payment Issue,ORD00928
EMAIL00255,CUST0011,Has my package shipped?,"Hi, I ordered a Willow Canvas Tote. Is order ORD00784 on its way yet? Please reply before the weekend. Please let me know what you need from me. Kind regards, Quinn Juniper.",2026-07-16 20:35,Order Status,ORD00784
EMAIL00024,CUST0210,Has my package shipped?,"Hi, I ordered a Drift Hydrating Serum. Is order ORD01084 on its way yet? Please reply today. Sorry if I missed this information somewhere. Kind regards, Morgan Lark.",2026-04-09 08:07,Order Status,ORD01084
EMAIL01170,CUST0066,Checkout error,"Hi, my payment keeps failing when I try to buy the Harbor Cast Iron Pan. The card works everywhere else. Please reply today. Sorry if I missed this information somewhere. Kind regards, Morgan Grove.",2026-02-12 08:12,Payment Issue,ORD01167
