email_id,customer_id,subject,email_body,timestamp,category,order_id,text
EMAIL01094,CUST0093,Checkout error,"Hi, my payment keeps failing when I try to buy the Aster Laptop Sleeve. The card works everywhere else. Please reply this week. Please let me know what you need from me. Kind regards, Rowan Grove.",2026-08-24 11:20,Payment Issue,ORD00532,"Checkout error Hi, my payment keeps failing when I try to buy the Aster Laptop Sleeve. The card works everywhere else. Please reply this week. Please let me know what you need from me. Kind regards, Rowan Grove."
EMAIL00655,CUST0079,Accidental order,"Oops, I ordered the wrong item. Is it still possible to stop order ORD00939? Please reply before the weekend. A quick reply would be appreciated. Kind regards, Riley Dale.",2026-08-14 18:31,Cancellation,ORD00939,"Accidental order Oops, I ordered the wrong item. Is it still possible to stop order ORD00939? Please reply before the weekend. A quick reply would be appreciated. Kind regards, Riley Dale."
EMAIL01480,CUST0288,Warranty question,"Hi, does the Orbit Training Shoe come with a warranty? I could not find the answer on the product page. Please reply when you can. A quick reply would be appreciated. Kind regards, Casey Hollow.",2026-02-19 10:18,Product Information,ORD00932,"Warranty question Hi, does the Orbit Training Shoe come with a warranty? I could not find the answer on the product page. Please reply when you can. A quick reply would be appreciated. Kind regards, Casey Hollow."
EMAIL00586,CUST0158,Return request,"The Cedar Night Cream arrived damaged. I would like to return it and receive a refund for ORD00592. Please reply when you can. I hope this can be resolved soon. Kind regards, Jamie Ivy.",2026-08-16 12:13,Return/Refund,ORD00592,"Return request The Cedar Night Cream arrived damaged. I would like to return it and receive a refund for ORD00592. Please reply when you can. I hope this can be resolved soon. Kind regards, Jamie Ivy."
EMAIL00306,CUST0098,Return request,"The Willow Denim Jacket arrived damaged. I would like to return it and receive a refund for ORD00496. Please reply before the weekend. Please let me know what you need from me. Kind regards, Rowan Juniper.",2026-05-25 14:42,Return/Refund,ORD00496,"Return request The Willow Denim Jacket arrived damaged. I would like to return it and receive a refund for ORD00496. Please reply before the weekend. Please let me know what you need from me. Kind regards, Rowan Juniper."
EMAIL00702,CUST0274,Please cancel my order,"Hey, please cancel order ORD00029 before it ships. I made this purchase by mistake. Please reply as soon as possible. I hope this can be resolved soon. Kind regards, Casey Cove.",2026-08-07 12:10,Cancellation,ORD00029,"Please cancel my order Hey, please cancel order ORD00029 before it ships. I made this purchase by mistake. Please reply as soon as possible. I hope this can be resolved soon. Kind regards, Casey Cove."
EMAIL00625,CUST0127,Please cancel my order,"Hi, please cancel order ORD00681 before it ships. I made this purchase by mistake. Please reply today. I hope this can be resolved soon. Kind regards, Jamie Hollow.",2026-02-17 18:12,Cancellation,ORD00681,"Please cancel my order Hi, please cancel order ORD00681 before it ships. I made this purchase by mistake. Please reply today. I hope this can be resolved soon. Kind regards, Jamie Hollow."
EMAIL00188,CUST0044,Has my package shipped?,"Hi, I ordered a Harbor Electric Kettle. Is order ORD01173 on its way yet? Please reply today. I checked the help page but could not find a clear answer. Kind regards, Casey Briar.",2026-01-10 15:32,Order Status,ORD01173,"Has my package shipped? Hi, I ordered a Harbor Electric Kettle. Is order ORD01173 on its way yet? Please reply today. I checked the help page but could not find a clear answer. Kind regards, Casey Briar."
EMAIL00456,CUST0280,I need to return an item,"Hey, I received the Aster Yoga Mat from order ORD00099, but it does not fit my needs. Please send the return instructions. Please reply today. Sorry if I missed this information somewhere. Kind regards, Jordan Fern.",2026-03-22 17:31,Return/Refund,ORD00099,"I need to return an item Hey, I received the Aster Yoga Mat from order ORD00099, but it does not fit my needs. Please send the return instructions. Please reply today. Sorry if I missed this information somewhere. Kind regards, Jordan Fern."
EMAIL01996,CUST0176,Exchange request,"I would like to exchange the Echo Coffee Grinder from order ORD00082 for a different size or color. Please tell me the next steps. Please reply this week. I checked the help page but could not find a clear answer. Kind regards, Skyler Lark.",2026-08-04 14:09,Exchange,ORD00082,"Exchange request I would like to exchange the Echo Coffee Grinder from order ORD00082 for a different size or color. Please tell me the next steps. Please reply this week. I checked the help page but could not find a clear answer. Kind regards, Skyler Lark."
EMAIL01018,CUST0174,I was charged twice,"I can see two charges for order ORD01023, but I only placed one order. Please look into this. Please reply today. Sorry if I missed this information somewhere. Kind regards, Avery Dale.",2026-02-11 10:07,Payment Issue,ORD01023,"I was charged twice I can see two charges for order ORD01023, but I only placed one order. Please look into this. Please reply today. Sorry if I missed this information somewhere. Kind regards, Avery Dale."
EMAIL01537,CUST0089,Very disappointed,"Dear support team, I am unhappy with order ORD00821. The Drift Travel Backpack was not as described and this has been frustrating. Please reply before the weekend. Please let me know what you need from me. Kind regards, Morgan Ember.",2026-08-06 08:54,Complaint,ORD00821,"Very disappointed Dear support team, I am unhappy with order ORD00821. The Drift Travel Backpack was not as described and this has been frustrating. Please reply before the weekend. Please let me know what you need from me. Kind regards, Morgan Ember."
EMAIL00305,CUST0140,I need to return an item,"Hello, I received the Atlas Gentle Cleanser from order ORD00274, but it does not fit my needs. Please send the return instructions. Please reply as soon as possible. Please let me know what you need from me. Kind regards, Casey Lark.",2026-01-09 09:33,Return/Refund,ORD00274,"I need to return an item Hello, I received the Atlas Gentle Cleanser from order ORD00274, but it does not fit my needs. Please send the return instructions. Please reply as soon as possible. Please let me know what you need from me. Kind regards, Casey Lark."
EMAIL00224,CUST0280,Has my package shipped?,"Hi, I ordered a Aster Yoga Mat. Is order ORD00099 on its way yet? Please reply before the weekend. Please let me know what you need from me. Kind regards, Jordan Fern.",2026-03-29 13:07,Order Status,ORD00099,"Has my package shipped? Hi, I ordered a Aster Yoga Mat. Is order ORD00099 on its way yet? Please reply before the weekend. Please let me know what you need from me. Kind regards, Jordan Fern."
EMAIL01197,CUST0300,I was charged twice,"I can see two charges for order ORD00984, but I only placed one order. Please look into this. Please reply when you can. I hope this can be resolved soon. Kind regards, Jamie Hollow.",2026-08-19 19:44,Payment Issue,ORD00984,"I was charged twice I can see two charges for order ORD00984, but I only placed one order. Please look into this. Please reply when you can. I hope this can be resolved soon. Kind regards, Jamie Hollow."
EMAIL00209,CUST0250,Where is my order?,"Hello, I placed order ORD01129 a few days ago and it still says delivered. Can you tell me when it will arrive? Please help, Quinn Cove Please reply this week. I checked the help page but could not find a clear answer. Kind regards, Quinn Cove.",2026-03-12 17:35,Order Status,ORD01129,"Where is my order? Hello, I placed order ORD01129 a few days ago and it still says delivered. Can you tell me when it will arrive? Please help, Quinn Cove Please reply this week. I checked the help page but could not find a clear answer. Kind regards, Quinn Cove."
EMAIL00874,CUST0047,Cancel order,"I no longer need the Lumen Gentle Cleanser. Can you cancel ORD00230 and refund the payment? Please reply this week. Sorry if I missed this information somewhere. Kind regards, Skyler Ivy.",2026-01-27 18:16,Cancellation,ORD00230,"Cancel order I no longer need the Lumen Gentle Cleanser. Can you cancel ORD00230 and refund the payment? Please reply this week. Sorry if I missed this information somewhere. Kind regards, Skyler Ivy."
EMAIL00397,CUST0233,Refund status,"I returned order ORD00687 and have not received my refund. Can someone check the status for me? Please reply when you can. Sorry if I missed this information somewhere. Kind regards, Riley Ivy.",2026-04-03 13:12,Return/Refund,ORD00687,"Refund status I returned order ORD00687 and have not received my refund. Can someone check the status for me? Please reply when you can. Sorry if I missed this information somewhere. Kind regards, Riley Ivy."
EMAIL01497,CUST0249,Question about Echo Gentle Cleanser,"Dear support team, could you tell me more about the Echo Gentle Cleanser? I need the size, material, and care details before ordering. Please reply this week. Please let me know what you need from me. Kind regards, Quinn Fern.",2026-04-12 15:08,Product Information,ORD00459,"Question about Echo Gentle Cleanser Dear support team, could you tell me more about the Echo Gentle Cleanser? I need the size, material, and care details before ordering. Please reply this week. Please let me know what you need from me. Kind regards, Quinn Fern."
